# Model:
# Number_of_Rigid_Bodies:1
# Number_of_Frames:376
# Sampling_Frequency:100

# ***** Coordinates [m] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy
164.0,1.64,4.0,0.0,0.0,0.0
165.0,1.65,4.0,0.0,0.0,0.0
166.0,1.66,4.0,0.0,0.0,0.0
167.0,1.67,4.0,0.0,0.0,0.0
168.0,1.68,4.0,0.0,0.0,0.0
169.0,1.69,4.0,0.0,0.0,0.0
170.0,1.7,4.0,0.0,0.0,0.0
171.0,1.71,4.0,0.0,0.0,0.0
172.0,1.72,4.0,0.0,0.0,0.0
173.0,1.73,4.0,0.0,0.0,0.0
174.0,1.74,4.0,0.0,0.0,0.0
175.0,1.75,4.0,0.0,0.0,0.0
176.0,1.76,4.0,0.0,0.0,0.0
177.0,1.77,4.0,0.0,0.0,0.0
178.0,1.78,4.0,0.0,0.0,0.0
179.0,1.79,4.0,0.0,0.0,0.0
180.0,1.8,4.0,0.0,0.0,0.0
181.0,1.81,4.0,0.0,0.0,0.0
182.0,1.82,4.0,0.0,0.0,0.0
183.0,1.83,4.0,0.0,0.0,0.0
184.0,1.84,4.0,0.0,0.0,0.0
185.0,1.85,4.0,0.0,0.0,0.0
186.0,1.86,4.0,0.0,0.0,0.0
187.0,1.87,4.0,0.0,0.0,0.0
188.0,1.88,4.0,0.0,0.0,0.0
189.0,1.89,4.0,0.0,0.0,0.0
190.0,1.9,4.0,0.0,0.0,0.0
191.0,1.91,4.0,0.0,0.0,0.0
192.0,1.92,4.0,0.0,0.0,0.0
193.0,1.93,4.0,0.0,0.0,0.0
194.0,1.94,4.0,0.0,0.0,0.0
195.0,1.95,4.0,0.0,0.0,0.0
196.0,1.96,4.0,0.0,0.0,0.0
197.0,1.97,4.0,0.0,0.0,0.0
198.0,1.98,4.0,0.0,0.0,0.0
199.0,1.99,4.0,0.0,0.0,0.0
200.0,2.0,4.0,0.0,0.0,0.0
201.0,2.01,4.0,0.0,0.0,0.0
202.0,2.02,4.0,0.0,0.0,0.0
203.0,2.03,4.0,0.0,0.0,0.0
204.0,2.04,4.0,0.0,0.0,0.0
205.0,2.05,4.0,0.0,0.0,0.0
206.0,2.06,4.0,0.0,0.0,0.0
207.0,2.07,4.0,0.0,0.0,0.0
208.0,2.08,4.0,0.0,0.0,0.0
209.0,2.09,4.0,0.0,0.0,0.0
210.0,2.1,4.0,0.0,0.0,0.0
211.0,2.11,4.0,0.0,0.0,0.0
212.0,2.12,4.0,0.0,0.0,0.0
213.0,2.13,4.0,0.0,0.0,0.0
214.0,2.14,4.0,0.0,0.0,0.0
215.0,2.15,4.0,0.0,0.0,0.0
216.0,2.16,4.0,0.0,0.0,0.0
217.0,2.17,4.0,0.0,0.0,0.0
218.0,2.18,4.0,0.0,0.0,0.0
219.0,2.19,4.0,0.0,0.0,0.0
220.0,2.2,4.0,0.0,0.0,0.0
221.0,2.21,4.0,0.0,0.0,0.0
222.0,2.22,4.0,0.0,0.0,0.0
223.0,2.23,4.0,0.0,0.0,0.0
224.0,2.24,4.0,0.0,0.0,0.0
225.0,2.25,4.0,0.0,0.0,0.0
226.0,2.26,4.0,0.0,0.0,0.0
227.0,2.27,4.0,0.0,0.0,0.0
228.0,2.28,4.0,0.0,0.0,0.0
229.0,2.29,4.0,0.0,0.0,0.0
230.0,2.3,4.0,0.0,0.0,0.0
231.0,2.31,4.0,0.0,0.0,0.0
232.0,2.32,4.0,0.0,0.0,0.0
233.0,2.33,4.0,0.0,0.0,0.0
234.0,2.34,4.0,0.0,0.0,0.0
235.0,2.35,4.0,0.0,0.0,0.0
236.0,2.36,4.0,0.0,0.0,0.0
237.0,2.37,4.0,0.0,0.0,0.0
238.0,2.38,4.0,0.0,0.0,0.0
239.0,2.39,4.0,0.0,0.0,0.0
240.0,2.4,4.0,0.0,0.0,0.0
241.0,2.41,4.0,0.0,0.0,0.0
242.0,2.42,4.0,0.0,0.0,0.0
243.0,2.43,4.0,0.0,0.0,0.0
244.0,2.44,4.0,0.0,0.0,0.0
245.0,2.45,4.0,0.0,0.0,0.0
246.0,2.46,4.0,0.0,0.0,0.0
247.0,2.47,4.0,0.0,0.0,0.0
248.0,2.48,4.0,0.0,0.0,0.0
249.0,2.49,4.0,0.0,0.0,0.0
250.0,2.5,4.0,0.0,0.0,0.0
251.0,2.51,4.0,0.0,0.0,0.0
252.0,2.52,4.0,0.0,0.0,0.0
253.0,2.53,4.0,0.0,0.0,0.0
254.0,2.54,4.0,0.0,0.0,0.0
255.0,2.55,4.0,0.0,0.0,0.0
256.0,2.56,4.0,0.0,0.0,0.0
257.0,2.57,4.0,0.0,0.0,0.0
258.0,2.58,4.0,0.0,0.0,0.0
259.0,2.59,4.0,0.0,0.0,0.0
260.0,2.6,4.0,0.0,0.0,0.0
261.0,2.61,4.0,0.0,0.0,0.0
262.0,2.62,4.0,0.0,0.0,0.0
263.0,2.63,4.0,0.0,0.0,0.0
264.0,2.64,4.0,0.0,0.0,0.0
265.0,2.65,4.0,0.0,0.0,0.0
266.0,2.66,4.0,0.0,0.0,0.0
267.0,2.67,4.0,0.0,0.0,0.0
268.0,2.68,4.0,0.0,0.0,0.0
269.0,2.69,4.0,0.0,0.0,0.0
270.0,2.7,4.0,0.0,0.0,0.0
271.0,2.71,4.0,0.0,0.0,0.0
272.0,2.72,4.0,0.0,0.0,0.0
273.0,2.73,4.0,0.0,0.0,0.0
274.0,2.74,4.0,0.0,0.0,0.0
275.0,2.75,4.0,0.0,0.0,0.0
276.0,2.76,4.0,0.0,0.0,0.0
277.0,2.77,4.0,0.0,0.0,0.0
278.0,2.78,4.0,0.0,0.0,0.0
279.0,2.79,4.0,0.0,0.0,0.0
280.0,2.8,4.0,0.0,0.0,0.0
281.0,2.81,4.0,0.0,0.0,0.0
282.0,2.82,4.0,0.0,0.0,0.0
283.0,2.83,4.0,0.0,0.0,0.0
284.0,2.84,4.0,0.0,0.0,0.0
285.0,2.85,4.0,0.0,0.0,0.0
286.0,2.86,4.0,0.0,0.0,0.0
287.0,2.87,4.0,0.0,0.0,0.0
288.0,2.88,4.0,0.0,0.0,0.0
289.0,2.89,4.0,0.0,0.0,0.0
290.0,2.9,4.0,0.0,0.0,0.0
291.0,2.91,4.0,0.0,0.0,0.0
292.0,2.92,4.0,0.0,0.0,0.0
293.0,2.93,4.0,0.0,0.0,0.0
294.0,2.94,4.0,0.0,0.0,0.0
295.0,2.95,4.0,0.0,0.0,0.0
296.0,2.96,4.0,0.0,0.0,0.0
297.0,2.97,4.0,0.0,0.0,0.0
298.0,2.98,4.0,0.0,0.0,0.0
299.0,2.99,4.0,0.0,0.0,0.0
300.0,3.0,4.0,0.0,0.0,0.0
301.0,3.01,4.0,0.0,0.0,0.0
302.0,3.02,4.0,0.0,0.0,0.0
303.0,3.03,4.0,0.0,0.0,0.0
304.0,3.04,4.0,0.0,0.0,0.0
305.0,3.05,4.0,0.0,0.0,0.0
306.0,3.06,4.0,0.0,0.0,0.0
307.0,3.07,4.0,0.0,0.0,0.0
308.0,3.08,4.0,0.0,0.0,0.0
309.0,3.09,4.0,0.0,0.0,0.0
310.0,3.1,4.0,0.0,0.0,0.0
311.0,3.11,4.0,0.0,0.0,0.0
312.0,3.12,4.0,0.0,0.0,0.0
313.0,3.13,4.0,0.0,0.0,0.0
314.0,3.14,4.0,0.0,0.0,0.0
315.0,3.15,4.0,0.0,0.0,0.0
316.0,3.16,4.0,0.0,0.0,0.0
317.0,3.17,4.0,0.0,0.0,0.0
318.0,3.18,4.0,0.0,0.0,0.0
319.0,3.19,4.0,0.0,0.0,0.0
320.0,3.2,4.0,0.0,0.0,0.0
321.0,3.21,4.0,0.0,0.0,0.0
322.0,3.22,4.0,0.0,0.0,0.0
323.0,3.23,4.0,0.0,0.0,0.0
324.0,3.24,4.0,0.0,0.0,0.0
325.0,3.25,4.0,0.0,0.0,0.0
326.0,3.26,4.0,0.0,0.0,0.0
327.0,3.27,4.0,0.0,0.0,0.0
328.0,3.28,4.0,0.0,0.0,0.0
329.0,3.29,4.0,0.0,0.0,0.0
330.0,3.3,4.0,0.0,0.0,0.0
331.0,3.31,4.0,0.0,0.0,0.0
332.0,3.32,4.0,0.0,0.0,0.0
333.0,3.33,4.0,0.0,0.0,0.0
334.0,3.34,4.0,0.0,0.0,0.0
335.0,3.35,4.0,0.0,0.0,0.0
336.0,3.36,4.0,0.0,0.0,0.0
337.0,3.37,4.0,0.0,0.0,0.0
338.0,3.38,4.0,0.0,0.0,0.0
339.0,3.39,4.0,0.0,0.0,0.0
340.0,3.4,4.0,0.0,0.0,0.0
341.0,3.41,4.0,0.0,0.0,0.0
342.0,3.42,4.0,0.0,0.0,0.0
343.0,3.43,4.0,0.0,0.0,0.0
344.0,3.44,4.0,0.0,0.0,0.0
345.0,3.45,4.0,0.0,0.0,0.0
346.0,3.46,4.0,0.0,0.0,0.0
347.0,3.47,4.0,0.0,0.0,0.0
348.0,3.48,4.0,0.0,0.0,0.0
349.0,3.49,4.0,0.0,0.0,0.0
350.0,3.5,4.0,0.0,0.0,0.0
351.0,3.51,4.0,0.0,0.0,0.0
352.0,3.52,4.0,0.0,0.0,0.0
353.0,3.53,4.0,0.0,0.0,0.0
354.0,3.54,4.0,0.0,0.0,0.0
355.0,3.55,4.0,0.0,0.0,0.0
356.0,3.56,4.0,0.0,0.0,0.0
357.0,3.57,4.0,0.0,0.0,0.0
358.0,3.58,4.0,0.0,0.0,0.0
359.0,3.59,4.0,0.0,0.0,0.0
360.0,3.6,4.0,0.0,0.0,0.0
361.0,3.61,4.0,0.0,0.0,0.0
362.0,3.62,4.0,0.0,0.0,0.0
363.0,3.63,4.0,0.0,0.0,0.0
364.0,3.64,4.0,0.0,0.0,0.0
365.0,3.65,4.0,0.0,0.0,0.0
366.0,3.66,4.0,0.0,0.0,0.0
367.0,3.67,4.0,0.0,0.0,0.0
368.0,3.68,4.0,0.0,0.0,0.0
369.0,3.69,4.0,0.0,0.0,0.0
370.0,3.7,4.0,0.0,0.0,0.0
371.0,3.71,4.0,0.0,0.0,0.0
372.0,3.72,4.0,0.0,0.0,0.0
373.0,3.73,4.0,0.0,0.0,0.0
374.0,3.74,4.0,0.0,0.0,0.0
375.0,3.75,4.0,0.0,0.0,0.0

# ***** Accelerations [m.s^-2] *****
# Frame,Time,Body_1_X,Body_1_Y,Body_1_Ux,Body_1_Uy
0.0,0.0,-0.0,0.0,0.0,0.0
1.0,0.01,-0.0,0.0,0.0,0.0
2.0,0.02,-0.0,0.0,0.0,0.0
3.0,0.03,-0.0,0.0,0.0,0.0
4.0,0.04,-0.0,0.0,0.0,0.0
5.0,0.05,-0.0,0.0,0.0,0.0
6.0,0.06,-0.0,0.0,0.0,0.0
7.0,0.07,-0.0,0.0,0.0,0.0
8.0,0.08,-0.0,0.0,0.0,0.0
9.0,0.09,-0.0,0.0,0.0,0.0
10.0,0.1,-0.0,0.0,0.0,0.0
11.0,0.11,-0.0,0.0,0.0,0.0
12.0,0.12,-0.0,0.0,0.0,0.0
13.0,0.13,-0.0,0.0,0.0,0.0
14.0,0.14,-0.0,0.0,0.0,0.0
15.0,0.15,-0.0,0.0,0.0,0.0
16.0,0.16,-0.0,0.0,0.0,0.0
17.0,0.17,-0.0,0.0,0.0,0.0
18.0,0.18,-0.0,0.0,0.0,0.0
19.0,0.19,-0.0,0.0,0.0,0.0
20.0,0.2,-0.0,0.0,0.0,0.0
21.0,0.21,-0.0,0.0,0.0,0.0
22.0,0.22,-0.0,0.0,0.0,0.0
23.0,0.23,-0.0,0.0,0.0,0.0
24.0,0.24,-0.0,0.0,0.0,0.0
25.0,0.25,-0.0,0.0,0.0,0.0
26.0,0.26,-0.0,0.0,0.0,0.0
27.0,0.27,-0.0,0.0,0.0,0.0
28.0,0.28,-0.0,0.0,0.0,0.0
29.0,0.29,-0.0,0.0,0.0,0.0
30.0,0.3,0.0,0.0,0.0,0.0
31.0,0.31,0.0,0.0,0.0,0.0
32.0,0.32,0.0,0.0,0.0,0.0
33.0,0.33,0.0,0.0,0.0,0.0
34.0,0.34,0.0,0.0,0.0,0.0
35.0,0.35,0.0,0.0,0.0,0.0
36.0,0.36,0.0,0.0,0.0,0.0
37.0,0.37,0.0,0.0,0.0,0.0
38.0,0.38,0.0,0.0,0.0,0.0
39.0,0.39,0.0,0.0,0.0,0.0
40.0,0.4,0.0,0.0,0.0,0.0
41.0,0.41,0.0,0.0,0.0,0.0
42.0,0.42,0.0,0.0,0.0,0.0
43.0,0.43,0.0,0.0,0.0,0.0
44.0,0.44,0.0,0.0,0.0,0.0
45.0,0.45,0.0,0.0,0.0,0.0
46.0,0.46,0.0,0.0,0.0,0.0
47.0,0.47,0.0,0.0,0.0,0.0
48.0,0.48,0.0,0.0,0.0,0.0
49.0,0.49,0.0,0.0,0.0,0.0
50.0,0.5,0.0,0.0,0.0,0.0
51.0,0.51,0.0,0.0,0.0,0.0
52.0,0.52,0.0,0.0,0.0,0.0
53.0,0.53,0.0,0.0,0.0,0.0
54.0,0.54,0.0,0.0,0.0,0.0
55.0,0.55,0.0,0.0,0.0,0.0
56.0,0.56,0.0,0.0,0.0,0.0
57.0,0.57,0.0,0.0,0.0,0.0
58.0,0.58,0.0,0.0,0.0,0.0
59.0,0.59,0.0,0.0,0.0,0.0
60.0,0.6,0.0,0.0,0.0,0.0
61.0,0.61,0.0,0.0,0.0,0.0
62.0,0.62,0.0,0.0,0.0,0.0
63.0,0.63,-0.0,0.0,0.0,0.0
64.0,0.64,-0.0,0.0,0.0,0.0
65.0,0.65,-0.0,0.0,0.0,0.0
66.0,0.66,-0.0,0.0,0.0,0.0
67.0,0.67,-0.0,0.0,0.0,0.0
68.0,0.68,-0.0,0.0,0.0,0.0
69.0,0.69,-0.0,0.0,0.0,0.0
70.0,0.7,-0.0,0.0,0.0,0.0
71.0,0.71,-0.0,0.0,0.0,0.0
72.0,0.72,-0.0,0.0,0.0,0.0
73.0,0.73,-0.0,0.0,0.0,0.0
74.0,0.74,-0.0,0.0,0.0,0.0
75.0,0.75,-0.0,0.0,0.0,0.0
76.0,0.76,-0.0,0.0,0.0,0.0
77.0,0.77,-0.0,0.0,0.0,0.0
78.0,0.78,-0.0,0.0,0.0,0.0
79.0,0.79,-0.0,0.0,0.0,0.0
80.0,0.8,-0.0,0.0,0.0,0.0
81.0,0.81,-0.0,0.0,0.0,0.0
82.0,0.82,-0.0,0.0,0.0,0.0
83.0,0.83,-0.0,0.0,0.0,0.0
84.0,0.84,-0.0,0.0,0.0,0.0
85.0,0.85,-0.0,0.0,0.0,0.0
86.0,0.86,-0.0,0.0,0.0,0.0
87.0,0.87,-0.0,0.0,0.0,0.0
88.0,0.88,-0.0,0.0,0.0,0.0
89.0,0.89,-0.0,0.0,0.0,0.0
90.0,0.9,-0.0,0.0,0.0,0.0
91.0,0.91,-0.0,0.0,0.0,0.0
92.0,0.92,-0.0,0.0,0.0,0.0
93.0,0.93,-0.0,0.0,0.0,0.0
94.0,0.94,-0.0,0.0,0.0,0.0
95.0,0.95,-0.0,0.0,0.0,0.0
96.0,0.96,-0.0,0.0,0.0,0.0
97.0,0.97,-0.0,0.0,0.0,0.0
98.0,0.98,-0.0,0.0,0.0,0.0
99.0,0.99,-0.0,0.0,0.0,0.0
100.0,1.0,-0.0,0.0,0.0,0.0
101.0,1.01,-0.0,0.0,0.0,0.0
102.0,1.02,-0.0,0.0,0.0,0.0
103.0,1.03,-0.0,0.0,0.0,0.0
104.0,1.04,-0.0,0.0,0.0,0.0
105.0,1.05,0.0,0.0,0.0,0.0
106.0,1.06,0.0,0.0,0.0,0.0
107.0,1.07,0.0,0.0,0.0,0.0
108.0,1.08,0.0,0.0,0.0,0.0
109.0,1.09,0.0,0.0,0.0,0.0
110.0,1.1,0.0,0.0,0.0,0.0
111.0,1.11,0.0,0.0,0.0,0.0
112.0,1.12,0.0,0.0,0.0,0.0
113.0,1.13,0.0,0.0,0.0,0.0
114.0,1.14,0.0,0.0,0.0,0.0
115.0,1.15,0.0,0.0,0.0,0.0
116.0,1.16,0.0,0.0,0.0,0.0
117.0,1.17,0.0,0.0,0.0,0.0
118.0,1.18,0.0,0.0,0.0,0.0
119.0,1.19,0.0,0.0,0.0,0.0
120.0,1.2,0.0,0.0,0.0,0.0
121.0,1.21,0.0,0.0,0.0,0.0
122.0,1.22,0.0,0.0,0.0,0.0
123.0,1.23,0.0,0.0,0.0,0.0
124.0,1.24,0.0,0.0,0.0,0.0
125.0,1.25,0.0,0.0,0.0,0.0
126.0,1.26,0.0,0.0,0.0,0.0
127.0,1.27,0.0,0.0,0.0,0.0
128.0,1.28,0.0,0.0,0.0,0.0
129.0,1.29,0.0,0.0,0.0,0.0
130.0,1.3,0.0,0.0,0.0,0.0
131.0,1.31,0.0,0.0,0.0,0.0
132.0,1.32,0.0,0.0,0.0,0.0
133.0,1.33,0.0,0.0,0.0,0.0
134.0,1.34,0.0,0.0,0.0,0.0
135.0,1.35,0.0,0.0,0.0,0.0
136.0,1.36,-0.0,0.0,0.0,0.0
137.0,1.37,-0.0,0.0,0.0,0.0
138.0,1.38,-0.0,0.0,0.0,0.0
139.0,1.39,-0.0,0.0,0.0,0.0
140.0,1.4,-0.0,0.0,0.0,0.0
141.0,1.41,-0.0,0.0,0.0,0.0
142.0,1.42,-0.0,0.0,0.0,0.0
143.0,1.43,-0.0,0.0,0.0,0.0
144.0,1.44,-0.0,0.0,0.0,0.0
145.0,1.45,-0.0,0.0,0.0,0.0
146.0,1.46,-0.0,0.0,0.0,0.0
147.0,1.47,-0.0,0.0,0.0,0.0
148.0,1.48,-0.0,0.0,0.0,0.0
149.0,1.49,-0.0,0.0,0.0,0.0
150.0,1.5,-0.0,0.0,0.0,0.0
151.0,1.51,-0.0,0.0,0.0,0.0
152.0,1.52,-0.0,0.0,0.0,0.0
153.0,1.53,-0.0,0.0,0.0,0.0
154.0,1.54,-0.0,0.0,0.0,0.0
155.0,1.55,-0.0,0.0,0.0,0.0
156.0,1.56,-0.0,0.0,0.0,0.0
157.0,1.57,-0.0,0.0,0.0,0.0
158.0,1.58,-0.0,0.0,0.0,0.0
159.0,1.59,-0.0,0.0,0.0,0.0
160.0,1.6,-0.0,0.0,0.0,0.0
161.0,1.61,-0.0,0.0,0.0,0.0
162.0,1.62,-0.0,0.0,0.0,0.0
163.0,1.63,-0.0,0.0,0.0,0.0
164.0,1.64,-0.0,0.0,0.0,0.0
165.0,1.65,0.0,0.0,0.0,0.0
166.0,1.66,0.0,0.0,0.0,0.0
167.0,1.67,0.0,0.0,0.0,0.0
168.0,1.68,0.0,0.0,0.0,0.0
169.0,1.69,0.0,0.0,0.0,0.0
170.0,1.7,0.0,0.0,0.0,0.0
171.0,1.71,0.0,0.0,0.0,0.0
172.0,1.72,0.0,0.0,0.0,0.0
173.0,1.73,0.0,0.0,0.0,0.0
174.0,1.74,0.0,0.0,0.0,0.0
175.0,1.75,0.0,0.0,0.0,0.0
176.0,1.76,0.0,0.0,0.0,0.0
177.0,1.77,0.0,0.0,0.0,0.0
178.0,1.78,0.0,0.0,0.0,0.0
179.0,1.79,0.0,0.0,0.0,0.0
180.0,1.8,0.0,0.0,0.0,0.0
181.0,1.81,0.0,0.0,0.0,0.0
182.0,1.82,0.0,0.0,0.0,0.0
183.0,1.83,0.0,0.0,0.0,0.0
184.0,1.84,0.0,0.0,0.0,0.0
185.0,1.85,0.0,0.0,0.0,0.0
186.0,1.86,0.0,0.0,0.0,0.0
187.0,1.87,0.0,0.0,0.0,0.0
188.0,1.88,0.0,0.0,0.0,0.0
189.0,1.89,0.0,0.0,0.0,0.0
190.0,1.9,0.0,0.0,0.0,0.0
191.0,1.91,0.0,0.0,0.0,0.0
192.0,1.92,0.0,0.0,0.0,0.0
193.0,1.93,0.0,0.0,0.0,0.0
194.0,1.94,0.0,0.0,0.0,0.0
195.0,1.95,0.0,0.0,0.0,0.0
196.0,1.96,0.0,0.0,0.0,0.0
197.0,1.97,-0.0,0.0,0.0,0.0
198.0,1.98,-0.0,0.0,0.0,0.0
199.0,1.99,-0.0,0.0,0.0,0.0
200.0,2.0,-0.0,0.0,0.0,0.0
201.0,2.01,-0.0,0.0,0.0,0.0
202.0,2.02,-0.0,0.0,0.0,0.0
203.0,2.03,-0.0,0.0,0.0,0.0
204.0,2.04,-0.0,0.0,0.0,0.0
205.0,2.05,-0.0,0.0,0.0,0.0
206.0,2.06,-0.0,0.0,0.0,0.0
207.0,2.07,-0.0,0.0,0.0,0.0
208.0,2.08,-0.0,0.0,0.0,0.0
209.0,2.09,-0.0,0.0,0.0,0.0
210.0,2.1,-0.0,0.0,0.0,0.0
211.0,2.11,-0.0,0.0,0.0,0.0
212.0,2.12,-0.0,0.0,0.0,0.0
213.0,2.13,-0.0,0.0,0.0,0.0
214.0,2.14,-0.0,0.0,0.0,0.0
215.0,2.15,-0.0,0.0,0.0,0.0
216.0,2.16,-0.0,0.0,0.0,0.0
217.0,2.17,-0.0,0.0,0.0,0.0
218.0,2.18,-0.0,0.0,0.0,0.0
219.0,2.19,-0.0,0.0,0.0,0.0
220.0,2.2,-0.0,0.0,0.0,0.0
221.0,2.21,-0.0,0.0,0.0,0.0
222.0,2.22,-0.0,0.0,0.0,0.0
223.0,2.23,-0.0,0.0,0.0,0.0
224.0,2.24,-0.0,0.0,0.0,0.0
225.0,2.25,-0.0,0.0,0.0,0.0
226.0,2.26,-0.0,0.0,0.0,0.0
227.0,2.27,-0.0,0.0,0.0,0.0
228.0,2.28,-0.0,0.0,0.0,0.0
229.0,2.29,-0.0,0.0,0.0,0.0
230.0,2.3,-0.0,0.0,0.0,0.0
231.0,2.31,-0.0,0.0,0.0,0.0
232.0,2.32,-0.0,0.0,0.0,0.0
233.0,2.33,-0.0,0.0,0.0,0.0
234.0,2.34,-0.0,0.0,0.0,0.0
235.0,2.35,-0.0,0.0,0.0,0.0
236.0,2.36,-0.0,0.0,0.0,0.0
237.0,2.37,-0.0,0.0,0.0,0.0
238.0,2.38,0.0,0.0,0.0,0.0
239.0,2.39,0.0,0.0,0.0,0.0
240.0,2.4,0.0,0.0,0.0,0.0
241.0,2.41,0.0,0.0,0.0,0.0
242.0,2.42,0.0,0.0,0.0,0.0
243.0,2.43,0.0,0.0,0.0,0.0
244.0,2.44,0.0,0.0,0.0,0.0
245.0,2.45,0.0,0.0,0.0,0.0
246.0,2.46,0.0,0.0,0.0,0.0
247.0,2.47,0.0,0.0,0.0,0.0
248.0,2.48,0.0,0.0,0.0,0.0
249.0,2.49,0.0,0.0,0.0,0.0
250.0,2.5,0.0,0.0,0.0,0.0
251.0,2.51,0.0,0.0,0.0,0.0
252.0,2.52,0.0,0.0,0.0,0.0
253.0,2.53,0.0,0.0,0.0,0.0
254.0,2.54,0.0,0.0,0.0,0.0
255.0,2.55,0.0,0.0,0.0,0.0
256.0,2.56,0.0,0.0,0.0,0.0
257.0,2.57,0.0,0.0,0.0,0.0
258.0,2.58,0.0,0.0,0.0,0.0
259.0,2.59,-0.0,0.0,0.0,0.0
260.0,2.6,-0.0,0.0,0.0,0.0
261.0,2.61,-0.0,0.0,0.0,0.0
262.0,2.62,-0.0,0.0,0.0,0.0
263.0,2.63,-0.0,0.0,0.0,0.0
264.0,2.64,-0.0,0.0,0.0,0.0
265.0,2.65,-0.0,0.0,0.0,0.0
266.0,2.66,-0.0,0.0,0.0,0.0
267.0,2.67,-0.0,0.0,0.0,0.0
268.0,2.68,-0.0,0.0,0.0,0.0
269.0,2.69,-0.0,0.0,0.0,0.0
270.0,2.7,-0.0,0.0,0.0,0.0
271.0,2.71,-0.0,0.0,0.0,0.0
272.0,2.72,-0.0,0.0,0.0,0.0
273.0,2.73,-0.0,0.0,0.0,0.0
274.0,2.74,-0.0,0.0,0.0,0.0
275.0,2.75,-0.0,0.0,0.0,0.0
276.0,2.76,-0.0,0.0,0.0,0.0
277.0,2.77,-0.0,0.0,0.0,0.0
278.0,2.78,-0.0,0.0,0.0,0.0
279.0,2.79,-0.0,0.0,0.0,0.0
280.0,2.8,-0.0,0.0,0.0,0.0
281.0,2.81,-0.0,0.0,0.0,0.0
282.0,2.82,-0.0,0.0,0.0,0.0
283.0,2.83,-0.0,0.0,0.0,0.0
284.0,2.84,-0.0,0.0,0.0,0.0
285.0,2.85,-0.0,0.0,0.0,0.0
286.0,2.86,-0.0,0.0,0.0,0.0
287.0,2.87,-0.0,0.0,0.0,0.0
288.0,2.88,-0.0,0.0,0.0,0.0
289.0,2.89,-0.0,0.0,0.0,0.0
290.0,2.9,-0.0,0.0,0.0,0.0
291.0,2.91,0.0,0.0,0.0,0.0
292.0,2.92,0.0,0.0,0.0,0.0
293.0,2.93,0.0,0.0,0.0,0.0
294.0,2.94,0.0,0.0,0.0,0.0
295.0,2.95,0.0,0.0,0.0,0.0
296.0,2.96,0.0,0.0,0.0,0.0
297.0,2.97,0.0,0.0,0.0,0.0
298.0,2.98,0.0,0.0,0.0,0.0
299.0,2.99,0.0,0.0,0.0,0.0
300.0,3.0,0.0,0.0,0.0,0.0
301.0,3.01,0.0,0.0,0.0,0.0
302.0,3.02,0.0,0.0,0.0,0.0
303.0,3.03,0.0,0.0,0.0,0.0
304.0,3.04,0.0,0.0,0.0,0.0
305.0,3.05,0.0,0.0,0.0,0.0
306.0,3.06,0.0,0.0,0.0,0.0
307.0,3.07,0.0,0.0,0.0,0.0
308.0,3.08,0.0,0.0,0.0,0.0
309.0,3.09,0.0,0.0,0.0,0.0
310.0,3.1,0.0,0.0,0.0,0.0
311.0,3.11,0.0,0.0,0.0,0.0
312.0,3.12,0.0,0.0,0.0,0.0
313.0,3.13,0.0,0.0,0.0,0.0
314.0,3.14,0.0,0.0,0.0,0.0
315.0,3.15,0.0,0.0,0.0,0.0
316.0,3.16,0.0,0.0,0.0,0.0
317.0,3.17,0.0,0.0,0.0,0.0
318.0,3.18,0.0,0.0,0.0,0.0
319.0,3.19,0.0,0.0,0.0,0.0
320.0,3.2,0.0,0.0,0.0,0.0
321.0,3.21,0.0,0.0,0.0,0.0
322.0,3.22,0.0,0.0,0.0,0.0
323.0,3.23,0.0,0.0,0.0,0.0
324.0,3.24,0.0,0.0,0.0,0.0
325.0,3.25,0.0,0.0,0.0,0.0
326.0,3.26,0.0,0.0,0.0,0.0
327.0,3.27,0.0,0.0,0.0,0.0
328.0,3.28,0.0,0.0,0.0,0.0
329.0,3.29,0.0,0.0,0.0,0.0
330.0,3.3,0.0,0.0,0.0,0.0
331.0,3.31,0.0,0.0,0.0,0.0
332.0,3.32,0.0,0.0,0.0,0.0
333.0,3.33,0.0,0.0,0.0,0.0
334.0,3.34,0.0,0.0,0.0,0.0
335.0,3.35,0.0,0.0,0.0,0.0
336.0,3.36,0.0,0.0,0.0,0.0
337.0,3.37,0.0,0.0,0.0,0.0
338.0,3.38,0.0,0.0,0.0,0.0
339.0,3.39,0.0,0.0,0.0,0.0
340.0,3.4,0.0,0.0,0.0,0.0
341.0,3.41,0.0,0.0,0.0,0.0
342.0,3.42,0.0,0.0,0.0,0.0
343.0,3.43,0.0,0.0,0.0,0.0
344.0,3.44,0.0,0.0,0.0,0.0
345.0,3.45,0.0,0.0,0.0,0.0
346.0,3.46,-0.0,0.0,0.0,0.0
347.0,3.47,-0.0,0.0,0.0,0.0
348.0,3.48,-0.0,0.0,0.0,0.0
349.0,3.49,-0.0,0.0,0.0,0.0
350.0,3.5,-0.0,0.0,0.0,0.0
351.0,3.51,-0.0,0.0,0.0,0.0
352.0,3.52,-0.0,0.0,0.0,0.0
353.0,3.53,-0.0,0.0,0.0,0.0
354.0,3.54,-0.0,0.0,0.0,0.0
355.0,3.55,-0.0,0.0,0.0,0.0
